"000113","嘉实如意宝定期债券A/B","JSRYBDQZQAB","1.1870","1.42","1.1870","1.42","0","0.00","暂停申购","暂停赎回","","6","0","6445","","1","0.05%","0.05%","1","0.50%"
"160131","南方聚利1年定开债A","NFJL1NDKZA","1.0370","1.42","1.0370","1.42","0","0.00","暂停申购","开放赎回","","4","0","6446","","1","0.06%","0.06%","1","0.60%"
"001021","华夏亚债中国指数A","HXYZZGZSA","1.2080","1.42","1.2070","1.4190","0.0010","0.08","开放申购","开放赎回","","1","0","6447","","1","0.08%","0.08%","1","0.80%"
"002156","长盛盛世混合A","CSSSHHA","1.2270","1.42","1.2160","1.4090","0.0110","0.90","限大额","开放赎回","","1","0","6448","","1","0.15%","0.15%","1","1.50%"
"001770","前海开源嘉鑫混合C","QHKYJXHHC","1.24","1.42","1.2320","1.4120","0.0080","0.65","限大额","开放赎回","","1","0","6449","","0","0.00%","","",""
"005918","天弘沪深300ETF联接C","THHS300ETFLJC","1.4201","1.4201","1.3893","1.3893","0.0308","2.22","开放申购","开放赎回","","1","0","6450","","0","0.00%","","",""
"002630","江信瑞福灵活配置混合A","JXRFLHPZHHA","1.4208","1.4208","1.4080","1.4080","0.0128","0.91","开放申购","开放赎回","","1","0","6451","","1","0.06%","0.06%","1","0.60%"
"160415","华安量化多因子混合(LOF)","HALHDYZHHLOF","1.6933","1.4209","1.6660","1.4022","0.0273","1.64","开放申购","开放赎回","","1","0","6452","","1","0.15%","0.15%","1","1.50%"
"000536","前海开源可转债债券","QHKYKZZZQ","1.0510","1.4210","1.0390","1.4090","0.0120","1.15","开放申购","开放赎回","","1","0","6453","","1","0.08%","0.08%","1","0.80%"
"002618","中银裕利混合A","ZYYLHHA","1.3020","1.4210","1.2980","1.4170","0.0040","0.31","开放申购","开放赎回","","1","0","6454","","1","0.10%","0.10%","1","1.00%"
"460220","华泰柏瑞上证中小盘ETF联接","HTBRSZZXPETFLJ","1.4218","1.4218","1.4009","1.4009","0.0209","1.49","开放申购","开放赎回","","1","0","6455","","1","0.15%","0.15%","1","1.50%"
"004870","融通创业板指数C","RTCYBZSC","1.3170","1.4220","1.2810","1.3860","0.0360","2.81","开放申购","开放赎回","","1","0","6456","","0","0.00%","","",""
"002009","中欧瑾通灵活配置混合A","ZOJTLHPZHHA","1.3542","1.4222","1.3515","1.4195","0.0027","0.20","开放申购","开放赎回","","1","0","6457","","1","0.10%","0.10%","1","1.00%"
"007876","国融融兴混合C","GRRXHHC","1.4222","1.4222","1.4113","1.4113","0.0109","0.77","开放申购","开放赎回","","1","0","6458","","0","0.00%","","",""
"501063","添富悦享定开混合","TFYXDKHH","1.1223","1.4223","1.1130","1.4130","0.0093","0.84","暂停申购","暂停赎回","","","0","6459","","","1.50%","","",""
"010432","广发中小企业300ETF联接C","GFZXQY300ETFLJC","1.4226","1.4226","1.4045","1.4045","0.0181","1.29","开放申购","开放赎回","","1","0","6460","","0","0.00%","","",""
"005382","泰康睿利量化多策略混合C","TKRLLHDCLHHC","1.4227","1.4227","1.3834","1.3834","0.0393","2.84","开放申购","开放赎回","","","0","6461","","","0.00%","","",""
"002049","融通新机遇灵活配置混合","RTXJYLHPZHH","1.3820","1.4230","1.3740","1.4150","0.0080","0.58","限大额","开放赎回","","1","0","6462","","1","0.15%","0.15%","1","1.50%"
"519769","交银优选回报灵活配置混合C","JYYXHBLHPZHHC","1.3630","1.4230","1.3590","1.4190","0.0040","0.29","限大额","开放赎回","","1","0","6463","","0","0.00%","","",""
"000876","建信稳定得利债券C","JXWDDLZQC","1.4230","1.4230","1.4220","1.4220","0.0010","0.07","开放申购","开放赎回","","1","0","6464","","0","0.00%","","",""
"004427","交银增利增强债券A","JYZLZQZQA","1.1341","1.4231","1.1294","1.4184","0.0047","0.42","开放申购","开放赎回","","1","0","6465","","1","0.08%","0.08%","1","0.80%"
"000189","易方达丰华债券A","YFDFHZQA","1.3184","1.4231","1.3119","1.4164","0.0065","0.50","开放申购","开放赎回","","1","0","6466","","1","0.08%","0.08%","1","0.80%"
"006440","中信建投中证500增强A","ZXJTZZ500ZQA","1.4232","1.4232","1.4092","1.4092","0.0140","0.99","开放申购","开放赎回","","1","0","6467","","99","1.00%","1.00%","99","1.00%"
"007096","大成沪深300指数C","DCHS300ZSC","1.1841","1.4234","1.1594","1.3987","0.0247","2.13","开放申购","开放赎回","","1","0","6468","","0","0.00%","","",""
"001282","华安新机遇灵活配置","HAXJYLHPZ","1.4236","1.4236","1.4108","1.4108","0.0128","0.91","开放申购","开放赎回","","1","0","6469","","1","0.12%","0.12%","1","1.20%"
"003966","中银润利混合A","ZYRLHHA","1.1149","1.4239","1.1118","1.4208","0.0031","0.28","开放申购","开放赎回","","1","0","6470","","1","0.10%","0.10%","1","1.00%"
"001174","中欧瑾和灵活配置混合C","ZOJHLHPZHHC","1.4240","1.4240","1.4080","1.4080","0.0160","1.14","开放申购","开放赎回","","1","0","6471","","0","0.00%","","",""
"003658","长盛量化多策略灵活配置混合","CSLHDCLLHPZHH","1.4240","1.4240","1.4120","1.4120","0.0120","0.85","开放申购","开放赎回","","1","0","6472","","1","0.15%","0.15%","1","1.50%"
"003601","申万菱信安鑫精选混合A","SWLXAXJXHHA","1.2590","1.4240","1.2560","1.4210","0.0030","0.24","限大额","开放赎回","","1","0","6473","","1","0.07%","0.07%","1","0.70%"
"519229","海富通欣享灵活配置混合A","HFTXXLHPZHHA","1.2682","1.4241","1.2635","1.4194","0.0047","0.37","限大额","开放赎回","","1","0","6474","","1","0.08%","0.08%","1","0.80%"
"001789","国泰量化收益灵活配置混合A","GTLHSYLHPZHHA","1.3585","1.4245","1.3424","1.4084","0.0161","1.20","限大额","开放赎回","","1","0","6475","","1","0.10%","0.10%","1","1.00%"
"004265","金鹰民丰回报定期开放混合","JYMFHBDQKFHH","1.1376","1.4246","1.1287","1.4157","0.0089","0.79","暂停申购","暂停赎回","","6","0","6476","","1","0.10%","0.10%","1","1.00%"
"005522","华泰保兴吉年福定开混合","HTBXJNFDKHH","1.4247","1.4247","1.4205","1.4205","0.0042","0.30","暂停申购","暂停赎回","","","0","6477","","","1.50%","","",""
"162211","泰达宏利品质生活混合","TDHLPZSHHH","0.9650","1.4250","0.95","1.41","0.0150","1.58","开放申购","开放赎回","","1","0","6478","","1","0.15%","0.15%","1","1.50%"
"005248","新华沪深300指数增强A","XHHS300ZSZQA","1.4254","1.4254","1.3922","1.3922","0.0332","2.38","开放申购","开放赎回","","1","0","6479","","1","0.15%","0.15%","1","1.50%"
"008671","银华科技创新混合","YHKJCXHH","1.4255","1.4255","1.3963","1.3963","0.0292","2.09","开放申购","开放赎回","","1","0","6480","","1","0.15%","0.15%","1","1.50%"
"270026","广发中小企业300ETF联接A","GFZXQY300ETFLJA","1.4256","1.4256","1.4075","1.4075","0.0181","1.29","开放申购","开放赎回","","1","0","6481","","1","0.12%","0.12%","1","1.20%"
"002862","金信量化精选混合","JXLHJXHH","1.4260","1.4260","1.40","1.40","0.0260","1.86","暂停申购","开放赎回","","4","0","6482","","1","0.15%","0.15%","1","1.50%"
"001733","泰达宏利量化股票","TDHLLHGP","1.4260","1.4260","1.3950","1.3950","0.0310","2.22","开放申购","开放赎回","","1","0","6483","","1","0.12%","0.12%","1","1.20%"
"002639","天弘价值精选灵活配置混合","THJZJXLHPZHH","1.4261","1.4261","1.4188","1.4188","0.0073","0.51","开放申购","开放赎回","","1","0","6484","","1","0.15%","0.15%","1","1.50%"
"006937","工银沪深300指数C","GYHS300ZSC","1.2063","1.4264","1.1801","1.4002","0.0262","2.22","开放申购","开放赎回","","1","0","6485","","0","0.00%","","",""
"009365","工银科技创新6个月定开混合C","GYKJCX6GYDKHHC","1.4264","1.4264","","","","","暂停申购","暂停赎回","","6","0","6486","","0","0.00%","","",""
"007875","国融融兴混合A","GRRXHHA","1.4266","1.4266","1.4157","1.4157","0.0109","0.77","开放申购","开放赎回","","1","0","6487","","1","0.12%","0.12%","1","1.20%"
"001413","中融鑫起点混合A","ZRXQDHHA","1.3767","1.4267","1.3608","1.4108","0.0159","1.17","暂停申购","开放赎回","","4","0","6488","","1","0.15%","0.15%","1","1.50%"
"009083","华夏鼎佳债券C","HXDJZQC","1.4268","1.4268","1.4264","1.4264","0.0004","0.03","封闭期","开放赎回","","","0","6489","","","0.00%","","",""
"001601","鑫元鑫新收益灵活配置混合A","XYXXSYLHPZHHA","1.2109","1.4269","1.1847","1.4007","0.0262","2.21","开放申购","开放赎回","","1","0","6490","","1","0.12%","0.12%","1","1.20%"
"270045","广发双债添利债券C","GFSZTLZQC","1.1621","1.4270","1.1620","1.4269","0.0001","0.01","限大额","开放赎回","","1","0","6491","","0","0.00%","0.00%","0","0.00%"
"000147","易方达高等级信用债债券A","YFDGDJXYZZQA","1.1120","1.4270","1.1120","1.4270","0","0.00","限大额","开放赎回","","1","0","6492","","1","0.08%","0.08%","1","0.80%"
"008854","南方内需增长两年股票A","NFNXZZLNGPA","1.4271","1.4271","1.4036","1.4036","0.0235","1.67","开放申购","暂停赎回","","3","0","6493","","1","0.15%","0.15%","1","1.50%"
"004901","财通资管鑫锐混合C","CTZGXRHHC","1.4274","1.4274","1.4221","1.4221","0.0053","0.37","开放申购","开放赎回","","1","0","6494","","1","0.12%","0.12%","1","1.20%"
"006215","平安500ETF联接C","PA500ETFLJC","1.4277","1.4277","1.4096","1.4096","0.0181","1.28","开放申购","开放赎回","","1","0","6495","","0","0.00%","","",""
"002660","兴业聚源灵活配置混合","XYJYLHPZHH","1.4280","1.4280","1.4170","1.4170","0.0110","0.78","限大额","开放赎回","","1","0","6496","","1","0.15%","0.15%","1","1.50%"
"519770","交银优择回报灵活配置混合A","JYYZHBLHPZHHA","1.3530","1.4280","1.3490","1.4240","0.0040","0.30","限大额","开放赎回","","1","0","6497","","1","0.08%","0.08%","1","0.80%"
"001329","鹏华弘实混合A","PHHSHHA","1.3733","1.4283","1.3657","1.4207","0.0076","0.56","限大额","开放赎回","","1","0","6498","","1","0.15%","0.15%","1","1.50%"
"460108","华泰柏瑞稳健收益债券C","HTBRWJSYZQC","1.2188","1.4288","1.2186","1.4286","0.0002","0.02","开放申购","开放赎回","","1","0","6499","","0","0.00%","0.00%","0","0.00%"
"001257","兴业收益增强债券A","XYSYZQZQA","1.4290","1.4290","1.4260","1.4260","0.0030","0.21","开放申购","开放赎回","","1","0","6500","","1","0.08%","0.08%","1","0.80%"
"000286","银华信用季季红债券A","YHXYJJHZQA","1.0490","1.4290","1.0490","1.4290","0","0.00","开放申购","开放赎回","","1","0","6501","","1","0.07%","0.07%","1","0.70%"
"001442","易方达瑞信混合E","YFDRXHHE","1.4290","1.4290","1.4270","1.4270","0.0020","0.14","限大额","开放赎回","","1","0","6502","","0","0.00%","","",""
"002414","中银瑞利混合C","ZYRLHHC","1.1710","1.4290","1.1670","1.4250","0.0040","0.34","开放申购","开放赎回","","1","0","6503","","0","0.00%","","",""
"007775","汇安量化先锋混合A","HALHXFHHA","1.4291","1.4291","1.3923","1.3923","0.0368","2.64","开放申购","开放赎回","","1","0","6504","","1","0.15%","0.15%","1","1.50%"
"001172","鹏华弘泽混合A","PHHZHHA","1.4294","1.4294","1.4228","1.4228","0.0066","0.46","限大额","开放赎回","","1","0","6505","","1","0.15%","0.15%","1","1.50%"
"000129","大成景安短融债券B","DCJADRZQB","1.2198","1.4298","1.2196","1.4296","0.0002","0.02","开放申购","开放赎回","","1","0","6506","","0","0.00%","0.00%","0","0.00%"
"000111","易方达纯债1年定开债A","YFDCZ1NDKZA","1.0570","1.43","1.0560","1.4290","0.0010","0.09","暂停申购","暂停赎回","","6","0","6507","","1","0.06%","0.06%","1","0.60%"
"001765","前海开源嘉鑫混合A","QHKYJXHHA","1.25","1.43","1.2410","1.4210","0.0090","0.73","限大额","开放赎回","","1","0","6508","","1","0.15%","0.15%","1","1.50%"
"161120","易方达中债新综指(LOF)C","YFDZZXZZLOFC","1.4306","1.4306","1.4303","1.4303","0.0003","0.02","开放申购","开放赎回","","1","0","6509","","0","0.00%","0.00%","0","0.00%"
"002056","中银新财富混合C","ZYXCFHHC","1.1930","1.4310","1.1890","1.4270","0.0040","0.34","限大额","开放赎回","","1","0","6510","","0","0.00%","","",""
"004129","国联安鑫汇混合A","GLAXHHHA","1.4050","1.4310","1.3938","1.4198","0.0112","0.80","限大额","开放赎回","","","0","6511","","","0.40%","","",""
"005502","华泰紫金智能量化股票发起","HTZJZNLHGPFQ","1.4310","1.4310","1.4039","1.4039","0.0271","1.93","限大额","开放赎回","","1","0","6512","","1","0.15%","0.15%","1","1.50%"
"002026","广发聚盛混合C","GFJSHHC","1.4010","1.4310","1.3950","1.4250","0.0060","0.43","限大额","开放赎回","","","0","6513","","","0.00%","","",""
"202108","南方润元纯债债券A/B","NFRYCZZQAB","1.4013","1.4313","1.4012","1.4312","0.0001","0.01","开放申购","开放赎回","","1","0","6514","","1","0.08%","0.08%","1","0.80%"
"001123","鹏华弘利混合C","PHHLHHC","1.3505","1.4313","1.3467","1.4275","0.0038","0.28","限大额","开放赎回","","1","0","6515","","1","0.15%","0.15%","1","1.50%"
"006214","平安500ETF联接A","PA500ETFLJA","1.4316","1.4316","1.4135","1.4135","0.0181","1.28","开放申购","开放赎回","","1","0","6516","","1","0.10%","0.10%","1","1.00%"
"002112","德邦鑫星价值灵活配置混合C","DBXXJZLHPZHHC","1.2837","1.4317","1.2753","1.4233","0.0084","0.66","开放申购","开放赎回","","1","0","6517","","0","0.00%","","",""
"000191","富国信用债债券A/B","FGXYZZQAB","1.1414","1.4319","1.1411","1.4316","0.0003","0.03","限大额","开放赎回","","1","0","6518","","1","0.08%","0.08%","1","0.80%"
"008950","平安匠心优选混合C","PAJXYXHHC","1.1970","1.4320","1.1737","1.4087","0.0233","1.99","开放申购","开放赎回","","1","0","6519","","0","0.00%","","",""
"005062","博时中证500指数增强A","BSZZ500ZSZQA","1.4321","1.4321","1.4157","1.4157","0.0164","1.16","开放申购","开放赎回","","1","0","6520","","1","0.12%","0.12%","1","1.20%"
"009056","圆信永丰大湾区C","YXYFDWQC","1.4324","1.4324","1.4053","1.4053","0.0271","1.93","开放申购","开放赎回","","1","0","6521","","0","0.00%","","",""
"001392","国富金融地产混合A","GFJRDCHHA","1.4326","1.4326","1.3973","1.3973","0.0353","2.53","开放申购","开放赎回","","1","0","6522","","1","0.15%","0.15%","1","1.50%"
"004653","建信鑫利回报灵活配置混合C","JXXLHBLHPZHHC","1.4328","1.4328","1.4195","1.4195","0.0133","0.94","限大额","开放赎回","","1","0","6523","","0","0.00%","","",""
"003851","中银锦利灵活配置混合C","ZYJLLHPZHHC","1.2549","1.4329","1.2484","1.4264","0.0065","0.52","开放申购","开放赎回","","1","0","6524","","0","0.00%","","",""
"008313","光大研究精选混合","GDYJJXHH","1.4329","1.4329","1.4128","1.4128","0.0201","1.42","开放申购","开放赎回","","1","0","6525","","1","0.15%","0.15%","1","1.50%"
"000305","中银中高等级A","ZYZGDJA","1.0560","1.4330","1.0560","1.4330","0","0.00","开放申购","开放赎回","","1","0","6526","","1","0.08%","0.08%","1","0.80%"
"005405","中金金序量化蓝筹A","ZJJXLHLCA","1.4330","1.4330","1.4160","1.4160","0.0170","1.20","开放申购","开放赎回","","1","0","6527","","1","0.15%","0.15%","1","1.50%"
"000320","泰达淘利债券C","TDTLZQC","1.1418","1.4331","1.1418","1.4331","0","0.00","开放申购","开放赎回","","1","0","6528","","0","0.00%","","",""
"001327","鹏华弘华混合A","PHHHHHA","1.3781","1.4331","1.3723","1.4273","0.0058","0.42","限大额","开放赎回","","1","0","6529","","1","0.15%","0.15%","1","1.50%"
"003030","安信新目标混合A","AXXMBHHA","1.3764","1.4334","1.3736","1.4306","0.0028","0.20","限大额","开放赎回","","1","0","6530","","1","0.08%","0.08%","1","0.80%"
"161618","融通岁岁添利定开债A","RTSSTLDKZA","1.0260","1.4340","1.0260","1.4340","0","0.00","暂停申购","暂停赎回","","6","0","6531","","1","0.06%","0.06%","1","0.60%"
"009648","中欧睿达定期开放混合C","ZORDDQKFHHC","1.4340","1.4340","","","","","暂停申购","暂停赎回","","","0","6532","","","0.00%","","",""
"005396","中金丰硕混合","ZJFSHH","1.4343","1.4343","1.4169","1.4169","0.0174","1.23","开放申购","开放赎回","","1","0","6533","","1","0.15%","0.15%","1","1.50%"
"003503","金鹰鑫瑞混合C","JYXRHHC","1.4347","1.4347","1.4277","1.4277","0.0070","0.49","开放申购","开放赎回","","1","0","6534","","0","0.00%","","",""
"005865","浦银安盛量化多策略混合A","PYASLHDCLHHA","1.4349","1.4349","1.4265","1.4265","0.0084","0.59","开放申购","开放赎回","","1","0","6535","","1","0.15%","0.15%","1","1.50%"
"000822","东海美丽中国灵活配置混合","DHMLZGLHPZHH","1.4350","1.4350","1.3990","1.3990","0.0360","2.57","开放申购","开放赎回","","1","0","6536","","1","0.15%","0.15%","1","1.50%"
"001194","景顺长城稳健回报混合A","JSCCWJHBHHA","1.4350","1.4350","1.4310","1.4310","0.0040","0.28","开放申购","开放赎回","","1","0","6537","","1","0.10%","0.10%","1","1.00%"
"000032","易方达信用债债券A","YFDXYZZQA","1.1044","1.4354","1.1041","1.4351","0.0003","0.03","开放申购","开放赎回","","1","0","6538","","1","0.08%","0.08%","1","0.80%"
"519768","交银优选回报灵活配置混合A","JYYXHBLHPZHHA","1.3760","1.4360","1.3720","1.4320","0.0040","0.29","限大额","开放赎回","","1","0","6539","","1","0.08%","0.08%","1","0.80%"
"519118","浦银安盛幸福回报定开债A","PYASXFHBDKZA","1.0250","1.4360","","","","","暂停申购","暂停赎回","","6","0","6540","","1","0.06%","0.06%","1","0.60%"
"003869","长信稳势纯债","CXWSCZ","1.0089","1.4366","1.0085","1.4362","0.0004","0.04","开放申购","开放赎回","","1","0","6541","","1","0.06%","0.06%","1","0.60%"
"000187","华泰柏瑞丰盛纯债债券A","HTBRFSCZZQA","1.0241","1.4367","1.0238","1.4364","0.0003","0.03","开放申购","开放赎回","","1","0","6542","","1","0.08%","0.08%","1","0.80%"
"000583","江信聚福定开债","JXJFDKZ","1.0968","1.4368","","","","","暂停申购","暂停赎回","","6","0","6543","","1","0.06%","0.06%","1","0.60%"
"008262","招商研究优选股票C","ZSYJYXGPC","1.4368","1.4368","1.4135","1.4135","0.0233","1.65","开放申购","开放赎回","","1","0","6544","","0","0.00%","","",""
"000206","易方达投资级信用债债券C","YFDTZJXYZZQC","1.1330","1.4370","1.1320","1.4360","0.0010","0.09","开放申购","开放赎回","","1","0","6545","","0","0.00%","0.00%","0","0.00%"
"001722","工银银和利混合","GYYHLHH","1.4370","1.4370","1.4240","1.4240","0.0130","0.91","限大额","开放赎回","","1","0","6546","","1","0.15%","0.15%","1","1.50%"
"519771","交银优择回报灵活配置混合C","JYYZHBLHPZHHC","1.3620","1.4370","1.3580","1.4330","0.0040","0.29","限大额","开放赎回","","1","0","6547","","0","0.00%","","",""
"161715","招商大宗商品(LOF)","ZSDZSPLOF","1.2987","1.4372","1.3007","1.4392","-0.0020","-0.15","开放申购","开放赎回","","1","0","6548","","1","0.12%","0.12%","1","1.20%"
"001164","中欧琪和灵活配置混合A","ZOQHLHPZHHA","1.2091","1.4376","1.2058","1.4343","0.0033","0.27","开放申购","开放赎回","","1","0","6549","","1","0.10%","0.10%","1","1.00%"
"002544","长城久益混合C","CCJYHHC","1.3876","1.4376","1.3703","1.4203","0.0173","1.26","开放申购","开放赎回","","1","0","6550","","0","0.00%","","",""
"009060","南方沪深300增强C","NFHS300ZQC","1.4376","1.4376","1.4118","1.4118","0.0258","1.83","开放申购","开放赎回","","1","0","6551","","0","0.00%","","",""
"009364","工银科技创新6个月定开混合A","GYKJCX6GYDKHHA","1.4376","1.4376","","","","","暂停申购","暂停赎回","","6","0","6552","","1","0.15%","0.15%","1","1.50%"
"000563","南方通利债券A","NFTLZQA","1.1228","1.4377","1.1226","1.4375","0.0002","0.02","开放申购","开放赎回","","1","0","6553","","1","0.08%","0.08%","1","0.80%"
"008182","方正富邦信泓混合C","FZFBXHHHC","1.4378","1.4378","1.4160","1.4160","0.0218","1.54","开放申购","开放赎回","","1","0","6554","","0","0.00%","","",""
"001311","华安新回报灵活配置混合","HAXHBLHPZHH","1.4380","1.4380","1.4330","1.4330","0.0050","0.35","限大额","开放赎回","","1","0","6555","","1","0.15%","0.15%","1","1.50%"
"519949","长信利信混合A","CXLXHHA","1.3780","1.4380","1.3730","1.4330","0.0050","0.36","限大额","开放赎回","","1","0","6556","","1","0.15%","0.15%","1","1.50%"
"000289","鹏华丰泰定开债A","PHFTDKZA","1.0569","1.4381","1.0567","1.4379","0.0002","0.02","暂停申购","暂停赎回","","6","0","6557","","1","0.08%","0.08%","1","0.80%"
"003850","中银锦利灵活配置混合A","ZYJLLHPZHHA","1.2605","1.4385","1.2540","1.4320","0.0065","0.52","开放申购","开放赎回","","1","0","6558","","1","0.10%","0.10%","1","1.00%"
"000255","长城定开债C","CCDKZC","1.0948","1.4389","1.0945","1.4386","0.0003","0.03","暂停申购","暂停赎回","","6","0","6559","","0","0.00%","0.00%","0","0.00%"
"004010","华泰柏瑞鼎利灵活配置混合A","HTBRDLLHPZHHA","1.2772","1.4389","1.2767","1.4384","0.0005","0.04","限大额","开放赎回","","1","0","6560","","1","0.15%","0.15%","1","1.50%"
"002643","鹏华兴利混合","PHXLHH","1.4390","1.4390","1.4341","1.4341","0.0049","0.34","限大额","开放赎回","","1","0","6561","","1","0.08%","0.08%","1","0.80%"
"003175","华泰柏瑞多策略混合","HTBRDCLHH","1.4390","1.4390","1.4376","1.4376","0.0014","0.10","开放申购","开放赎回","","1","0","6562","","1","0.15%","0.15%","1","1.50%"
"004536","嘉实中小企业量化活力混合","JSZXQYLHHLHH","1.4390","1.4390","1.4180","1.4180","0.0210","1.48","开放申购","开放赎回","","1","0","6563","","1","0.15%","0.15%","1","1.50%"
"002461","中银珍利混合A","ZYZLHHA","1.1490","1.4390","1.1460","1.4360","0.0030","0.26","开放申购","开放赎回","","1","0","6564","","1","0.10%","0.10%","1","1.00%"
"001441","易方达瑞信混合I","YFDRXHHI","1.4390","1.4390","1.4370","1.4370","0.0020","0.14","限大额","开放赎回","","1","0","6565","","1","0.06%","0.06%","1","0.60%"
"003641","长盛盛丰灵活配置混合A","CSSFLHPZHHA","1.3684","1.4394","1.3518","1.4228","0.0166","1.23","限大额","开放赎回","","1","0","6566","","1","0.08%","0.08%","1","0.80%"
"008057","南方上证50增强C","NFSZ50ZQC","1.4395","1.4395","1.4097","1.4097","0.0298","2.11","开放申购","开放赎回","","1","0","6567","","0","0.00%","","",""
"006031","南方昌元C","NFCYC","1.4397","1.4397","1.4247","1.4247","0.0150","1.05","开放申购","开放赎回","","1","0","6568","","0","0.00%","","",""
"002703","长城久源灵活配置混合","CCJYLHPZHH","1.4399","1.4399","1.3813","1.3813","0.0586","4.24","开放申购","开放赎回","","1","0","6569","","1","0.15%","0.15%","1","1.50%"
"002462","中银珍利混合C","ZYZLHHC","1.1520","1.44","1.1490","1.4370","0.0030","0.26","开放申购","开放赎回","","1","0","6570","","0","0.00%","","",""
"004900","财通资管鑫锐混合A","CTZGXRHHA","1.44","1.44","1.4347","1.4347","0.0053","0.37","开放申购","开放赎回","","1","0","6571","","1","0.12%","0.12%","1","1.20%"
"009139","嘉实瑞成两年持有期混合C","JSRCLNCYQHHC","1.44","1.44","1.4252","1.4252","0.0148","1.04","限大额","暂停赎回","","3","0","6572","","0","0.00%","","",""
"010667","安信价值回报三年持有混合C","AXJZHBSNCYHHC","1.3404","1.4404","1.3173","1.4173","0.0231","1.75","开放申购","封闭期","","","0","6573","","","0.00%","","",""
"519027","海富通上证周期ETF联接","HFTSZZQETFLJ","1.4410","1.4410","1.4090","1.4090","0.0320","2.27","开放申购","开放赎回","","1","0","6574","","1","0.12%","0.12%","1","1.20%"
"002123","北信瑞丰外延增长","BXRFWYZZ","1.4410","1.4410","1.4140","1.4140","0.0270","1.91","开放申购","开放赎回","","1","0","6575","","1","0.15%","0.15%","1","1.50%"
"000894","中欧睿达定期开放混合A","ZORDDQKFHHA","1.4410","1.4410","","","","","暂停申购","暂停赎回","","6","0","6576","","1","0.12%","0.12%","1","1.20%"
"005064","广发中证全指家用电器指数C","GFZZQZJYDQZSC","1.4412","1.4412","1.4291","1.4291","0.0121","0.85","开放申购","开放赎回","","1","0","6577","","0","0.00%","","",""
"001495","东方新价值混合A","DFXJZHHA","1.4415","1.4415","1.4377","1.4377","0.0038","0.26","限大额","开放赎回","","1","0","6578","","1","0.08%","0.08%","1","0.80%"
"001124","融通增强收益债券C","RTZQSYZQC","1.1624","1.4417","1.1556","1.4332","0.0068","0.59","开放申购","开放赎回","","","0","6579","","","0.00%","","",""
"005113","平安沪深300指数量化A","PAHS300ZSLHA","1.4418","1.4418","1.4070","1.4070","0.0348","2.47","限大额","开放赎回","","1","0","6580","","1","0.12%","0.12%","1","1.20%"
"006213","东方臻选纯债债券C","DFZXCZZQC","1.3448","1.4418","1.3444","1.4414","0.0004","0.03","限大额","开放赎回","","1","0","6581","","0","0.00%","","",""
"003374","大成景禄灵活配置混合C","DCJLLHPZHHC","1.4419","1.4419","1.4373","1.4373","0.0046","0.32","限大额","开放赎回","","1","0","6582","","0","0.00%","","",""
"002498","兴业聚鑫灵活配置混合A","XYJXLHPZHHA","1.4120","1.4420","1.4030","1.4330","0.0090","0.64","限大额","开放赎回","","1","0","6583","","1","0.15%","0.15%","1","1.50%"
"000272","中邮定开债C","ZYDKZC","1.0570","1.4420","","","","","暂停申购","暂停赎回","","6","0","6584","","0","0.00%","0.00%","0","0.00%"
"370021","上投摩根分红添利债券A","STMGFHTLZQA","1.0941","1.4424","1.0941","1.4424","0","0.00","开放申购","开放赎回","","1","0","6585","","1","0.08%","0.08%","1","0.80%"
"003373","大成景禄灵活配置混合A","DCJLLHPZHHA","1.4425","1.4425","1.4379","1.4379","0.0046","0.32","限大额","开放赎回","","1","0","6586","","1","0.15%","0.15%","1","1.50%"
"002023","红塔红土稳健回报A","HTHTWJHBA","1.0566","1.4426","1.0467","1.4327","0.0099","0.95","开放申购","开放赎回","","1","0","6587","","1","0.10%","0.10%","1","1.00%"
"008954","安信价值回报三年持有混合A","AXJZHBSNCYHHA","1.3428","1.4428","1.3196","1.4196","0.0232","1.76","开放申购","暂停赎回","","3","0","6588","","1","0.15%","0.15%","1","1.50%"
"162717","广发再融资主题","GFZRZZT","1.4430","1.4430","1.4390","1.4390","0.0040","0.28","限大额","开放赎回","","1","0","6589","","1","0.15%","0.15%","1","1.50%"
"005616","东方量化成长灵活配置混合","DFLHCZLHPZHH","1.4436","1.4436","1.4160","1.4160","0.0276","1.95","开放申购","开放赎回","","1","0","6590","","1","0.15%","0.15%","1","1.50%"
"009059","南方沪深300增强A","NFHS300ZQA","1.4437","1.4437","1.4178","1.4178","0.0259","1.83","开放申购","开放赎回","","1","0","6591","","1","0.12%","0.12%","1","1.20%"
"009055","圆信永丰大湾区A","YXYFDWQA","1.4439","1.4439","1.4165","1.4165","0.0274","1.93","开放申购","开放赎回","","1","0","6592","","1","0.15%","0.15%","1","1.50%"
"002117","广发安享混合C","GFAXHHC","1.1390","1.4440","1.1370","1.4420","0.0020","0.18","限大额","开放赎回","","1","0","6593","","0","0.00%","","",""
"160522","博时睿益事件驱动混合(LOF)","BSRYSJQDHHLOF","1.4440","1.4440","1.4190","1.4190","0.0250","1.76","开放申购","开放赎回","","1","0","6594","","1","0.15%","0.15%","1","1.50%"
"008981","中邮科技创新精选混合C","ZYKJCXJXHHC","1.4441","1.4441","1.4061","1.4061","0.0380","2.70","开放申购","开放赎回","","1","0","6595","","0","0.00%","","",""
